order_id,customer_id,order_date,status,item_id,product_id,quantity,product_name,category,unit_price,customer_name,email,city,registration_date,revenue
245,61,2024-10-23,completed,606,20,1,Clean Code,Books,42.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,42.0
246,63,2024-10-24,processing,607,7,1,Denim Jeans,Clothing,52.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,52.0
246,63,2024-10-24,processing,608,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,18.0
247,65,2024-10-25,completed,609,4,1,Mechanical Keyboard,Electronics,89.0,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,89.0
247,65,2024-10-25,completed,610,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,22.0
247,65,2024-10-25,completed,611,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,32.0
248,67,2024-10-26,completed,612,2,2,USB-C Charging Cable,Electronics,8.5,Ragheb Al-Dabbas,ragheb.dabbas@email.com,Madaba,2024-08-10,17.0
248,67,2024-10-26,completed,613,18,1,Designing Data-Intensive Apps,Books,62.0,Ragheb Al-Dabbas,ragheb.dabbas@email.com,Madaba,2024-08-10,62.0
249,3,2024-11-01,completed,614,5,1,Webcam HD 1080p,Electronics,55.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,55.0
249,3,2024-11-01,completed,615,23,1,Jump Rope,Sports,12.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,12.0
249,3,2024-11-01,completed,616,29,2,Za'atar Spice Mix 250g,Food & Beverage,9.5,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,19.0
250,6,2024-11-02,shipped,617,8,1,Running Shoes,Clothing,78.0,Rania Al-Khatib,rania.khatib@email.com,Aqaba,2023-03-01,78.0
250,6,2024-11-02,shipped,618,16,1,Introduction to Algorithms,Books,85.0,Rania Al-Khatib,rania.khatib@email.com,Aqaba,2023-03-01,85.0
251,8,2024-11-03,completed,619,10,2,Leather Belt,Clothing,30.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,60.0
251,8,2024-11-03,completed,620,21,1,Yoga Mat,Sports,28.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,28.0
251,8,2024-11-03,completed,621,25,1,Sports Water Bottle,Sports,14.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,14.0
252,11,2024-11-04,completed,622,6,1,Cotton T-Shirt,Clothing,18.0,Sami Al-Rawashdeh,sami.rawashdeh@email.com,Zarqa,2023-04-18,18.0
252,11,2024-11-04,completed,623,14,1,Kitchen Knife Set,Home & Garden,65.0,Sami Al-Rawashdeh,sami.rawashdeh@email.com,Zarqa,2023-04-18,65.0
254,17,2024-11-06,completed,627,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Waleed Shraideh,waleed.shraideh@email.com,Salt,2023-06-10,32.0
254,17,2024-11-06,completed,628,12,1,LED Desk Lamp,Home & Garden,42.0,Waleed Shraideh,waleed.shraideh@email.com,Salt,2023-06-10,42.0
255,20,2024-11-07,processing,629,9,1,Wool Scarf,Clothing,25.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,25.0
255,20,2024-11-07,processing,630,17,2,Python Data Science Handbook,Books,55.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,110.0
255,20,2024-11-07,processing,631,22,1,Resistance Band Set,Sports,19.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,19.0
256,23,2024-11-08,completed,632,7,1,Denim Jeans,Clothing,52.0,Basil Malkawi,basil.malkawi@email.com,Irbid,2023-07-28,52.0
256,23,2024-11-08,completed,633,24,1,Dumbbell Pair 5kg,Sports,35.0,Basil Malkawi,basil.malkawi@email.com,Irbid,2023-07-28,35.0
257,26,2024-11-09,completed,634,4,1,Mechanical Keyboard,Electronics,89.0,Asma Qudah,asma.qudah@email.com,Amman,2023-08-22,89.0
257,26,2024-11-09,completed,635,11,1,Ceramic Plant Pot,Home & Garden,15.0,Asma Qudah,asma.qudah@email.com,Amman,2023-08-22,15.0
257,26,2024-11-09,completed,636,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Asma Qudah,asma.qudah@email.com,Amman,2023-08-22,24.0
258,29,2024-11-10,shipped,637,2,2,USB-C Charging Cable,Electronics,8.5,Rashid Al-Ajlouni,rashid.ajlouni@email.com,Amman,2023-09-18,17.0
258,29,2024-11-10,shipped,638,20,1,Clean Code,Books,42.0,Rashid Al-Ajlouni,rashid.ajlouni@email.com,Amman,2023-09-18,42.0
259,32,2024-11-11,completed,639,5,1,Webcam HD 1080p,Electronics,55.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,55.0
259,32,2024-11-11,completed,640,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,48.0
259,32,2024-11-11,completed,641,26,2,Arabic Coffee Blend 500g,Food & Beverage,18.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,36.0
260,34,2024-11-12,completed,642,8,1,Running Shoes,Clothing,78.0,Suha Masarweh,suha.masarweh@email.com,Aqaba,2023-10-28,78.0
260,34,2024-11-12,completed,643,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Suha Masarweh,suha.masarweh@email.com,Aqaba,2023-10-28,32.0
262,40,2024-11-14,completed,647,6,1,Cotton T-Shirt,Clothing,18.0,Huda Al-Karaki,huda.karaki@email.com,Irbid,2023-12-18,18.0
262,40,2024-11-14,completed,648,18,2,Designing Data-Intensive Apps,Books,62.0,Huda Al-Karaki,huda.karaki@email.com,Irbid,2023-12-18,124.0
263,43,2024-11-15,completed,649,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,45.0
263,43,2024-11-15,completed,650,16,1,Introduction to Algorithms,Books,85.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,85.0
263,43,2024-11-15,completed,651,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,9.5
264,45,2024-11-16,processing,652,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Wael Bani-Hani,wael.banihani@email.com,Salt,2024-02-10,32.0
264,45,2024-11-16,processing,653,21,1,Yoga Mat,Sports,28.0,Wael Bani-Hani,wael.banihani@email.com,Salt,2024-02-10,28.0
265,48,2024-11-17,completed,654,9,2,Wool Scarf,Clothing,25.0,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,50.0
265,48,2024-11-17,completed,655,14,1,Kitchen Knife Set,Home & Garden,65.0,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,65.0
265,48,2024-11-17,completed,656,25,1,Sports Water Bottle,Sports,14.0,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,14.0
266,50,2024-11-18,shipped,657,7,1,Denim Jeans,Clothing,52.0,Eman Shdeifat,eman.shdeifat@email.com,Amman,2024-03-25,52.0
266,50,2024-11-18,shipped,658,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Eman Shdeifat,eman.shdeifat@email.com,Amman,2024-03-25,15.0
267,52,2024-11-19,completed,659,4,1,Mechanical Keyboard,Electronics,89.0,Dalal Abu-Rumman,dalal.aburumman@email.com,Amman,2024-04-10,89.0
267,52,2024-11-19,completed,660,19,1,The Pragmatic Programmer,Books,48.0,Dalal Abu-Rumman,dalal.aburumman@email.com,Amman,2024-04-10,48.0
267,52,2024-11-19,completed,661,12,2,LED Desk Lamp,Home & Garden,42.0,Dalal Abu-Rumman,dalal.aburumman@email.com,Amman,2024-04-10,84.0
268,55,2024-11-20,completed,662,2,1,USB-C Charging Cable,Electronics,8.5,Amjad Halasa,amjad.halasa@email.com,Amman,2024-05-03,8.5
268,55,2024-11-20,completed,663,22,1,Resistance Band Set,Sports,19.0,Amjad Halasa,amjad.halasa@email.com,Amman,2024-05-03,19.0
270,60,2024-11-22,completed,667,8,1,Running Shoes,Clothing,78.0,Tahani Toubasi,tahani.toubasi@email.com,Zarqa,2024-06-14,78.0
270,60,2024-11-22,completed,668,20,1,Clean Code,Books,42.0,Tahani Toubasi,tahani.toubasi@email.com,Zarqa,2024-06-14,42.0
271,62,2024-11-23,completed,669,10,1,Leather Belt,Clothing,30.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,30.0
271,62,2024-11-23,completed,670,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,48.0
271,62,2024-11-23,completed,671,24,1,Dumbbell Pair 5kg,Sports,35.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,35.0
272,64,2024-11-24,processing,672,6,2,Cotton T-Shirt,Clothing,18.0,Kholoud Bani-Ata,kholoud.baniata@email.com,Aqaba,2024-07-18,36.0
272,64,2024-11-24,processing,673,11,1,Ceramic Plant Pot,Home & Garden,15.0,Kholoud Bani-Ata,kholoud.baniata@email.com,Aqaba,2024-07-18,15.0
273,66,2024-11-25,completed,674,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Ahlam Bataineh,ahlam.bataineh@email.com,Salt,2024-08-02,45.0
273,66,2024-11-25,completed,675,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Ahlam Bataineh,ahlam.bataineh@email.com,Salt,2024-08-02,18.0
273,66,2024-11-25,completed,676,28,2,Medjool Dates 1kg,Food & Beverage,32.0,Ahlam Bataineh,ahlam.bataineh@email.com,Salt,2024-08-02,64.0
274,68,2024-11-26,completed,678,18,1,Designing Data-Intensive Apps,Books,62.0,Fidaa Obaidat,fidaa.obaidat@email.com,Amman,2024-08-18,62.0
275,2,2024-12-01,completed,679,9,1,Wool Scarf,Clothing,25.0,Fatima Al-Husseini,fatima.husseini@email.com,Irbid,2023-01-22,25.0
275,2,2024-12-01,completed,680,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Fatima Al-Husseini,fatima.husseini@email.com,Irbid,2023-01-22,22.0
275,2,2024-12-01,completed,681,23,1,Jump Rope,Sports,12.0,Fatima Al-Husseini,fatima.husseini@email.com,Irbid,2023-01-22,12.0
276,5,2024-12-02,shipped,682,7,1,Denim Jeans,Clothing,52.0,Khaled Nasser,khaled.nasser@email.com,Unknown,2023-02-18,52.0
276,5,2024-12-02,shipped,683,16,2,Introduction to Algorithms,Books,85.0,Khaled Nasser,khaled.nasser@email.com,Unknown,2023-02-18,170.0
277,9,2024-12-03,completed,684,4,1,Mechanical Keyboard,Electronics,89.0,Tariq Obeidat,tariq.obeidat@email.com,Amman,2023-04-02,89.0
277,9,2024-12-03,completed,685,21,1,Yoga Mat,Sports,28.0,Tariq Obeidat,tariq.obeidat@email.com,Amman,2023-04-02,28.0
277,9,2024-12-03,completed,686,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Tariq Obeidat,tariq.obeidat@email.com,Amman,2023-04-02,9.5
278,12,2024-12-04,completed,687,2,1,USB-C Charging Cable,Electronics,8.5,Dina Qasem,dina.qasem@email.com,Unknown,2023-04-25,8.5
278,12,2024-12-04,completed,688,25,1,Sports Water Bottle,Sports,14.0,Dina Qasem,dina.qasem@email.com,Unknown,2023-04-25,14.0
280,18,2024-12-06,completed,692,8,1,Running Shoes,Clothing,78.0,Lina Al-Omari,lina.omari@email.com,Unknown,2023-06-18,78.0
280,18,2024-12-06,completed,693,19,1,The Pragmatic Programmer,Books,48.0,Lina Al-Omari,lina.omari@email.com,Unknown,2023-06-18,48.0
281,21,2024-12-07,processing,694,10,1,Leather Belt,Clothing,30.0,Hassan Smadi,hassan.smadi@email.com,Zarqa,2023-07-12,30.0
281,21,2024-12-07,processing,695,12,1,LED Desk Lamp,Home & Garden,42.0,Hassan Smadi,hassan.smadi@email.com,Zarqa,2023-07-12,42.0
281,21,2024-12-07,processing,696,27,2,Jordanian Olive Oil 1L,Food & Beverage,24.0,Hassan Smadi,hassan.smadi@email.com,Zarqa,2023-07-12,48.0
282,24,2024-12-08,completed,697,6,1,Cotton T-Shirt,Clothing,18.0,Reem Gharaibeh,reem.gharaibeh@email.com,Unknown,2023-08-05,18.0
282,24,2024-12-08,completed,698,22,1,Resistance Band Set,Sports,19.0,Reem Gharaibeh,reem.gharaibeh@email.com,Unknown,2023-08-05,19.0
283,27,2024-12-09,completed,699,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,45.0
283,27,2024-12-09,completed,700,17,2,Python Data Science Handbook,Books,55.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,110.0
283,27,2024-12-09,completed,701,20,1,Clean Code,Books,42.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,42.0
284,30,2024-12-10,shipped,702,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Nisreen Bakri,nisreen.bakri@email.com,Zarqa,2023-09-25,32.0
284,30,2024-12-10,shipped,703,24,1,Dumbbell Pair 5kg,Sports,35.0,Nisreen Bakri,nisreen.bakri@email.com,Zarqa,2023-09-25,35.0
285,33,2024-12-11,completed,704,9,1,Wool Scarf,Clothing,25.0,Mahmoud Al-Azza,mahmoud.azza@email.com,Amman,2023-10-20,25.0
285,33,2024-12-11,completed,705,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Mahmoud Al-Azza,mahmoud.azza@email.com,Amman,2023-10-20,48.0
285,33,2024-12-11,completed,706,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Mahmoud Al-Azza,mahmoud.azza@email.com,Amman,2023-10-20,32.0
286,36,2024-12-12,completed,707,7,2,Denim Jeans,Clothing,52.0,Abeer Al-Tamimi,abeer.tamimi@email.com,Amman,2023-11-14,104.0
286,36,2024-12-12,completed,708,11,1,Ceramic Plant Pot,Home & Garden,15.0,Abeer Al-Tamimi,abeer.tamimi@email.com,Amman,2023-11-14,15.0
288,41,2024-12-14,completed,712,2,1,USB-C Charging Cable,Electronics,8.5,Osama Louzi,osama.louzi@email.com,Zarqa,2024-01-05,8.5
288,41,2024-12-14,completed,713,18,1,Designing Data-Intensive Apps,Books,62.0,Osama Louzi,osama.louzi@email.com,Zarqa,2024-01-05,62.0
289,44,2024-12-15,completed,714,5,1,Webcam HD 1080p,Electronics,55.0,Maysoon Al-Qadi,maysoon.qadi@email.com,Aqaba,2024-02-01,55.0
289,44,2024-12-15,completed,715,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Maysoon Al-Qadi,maysoon.qadi@email.com,Aqaba,2024-02-01,22.0
289,44,2024-12-15,completed,716,25,1,Sports Water Bottle,Sports,14.0,Maysoon Al-Qadi,maysoon.qadi@email.com,Aqaba,2024-02-01,14.0
290,46,2024-12-16,processing,717,8,1,Running Shoes,Clothing,78.0,Shireen Khasawneh,shireen.khasawneh@email.com,Amman,2024-02-18,78.0
290,46,2024-12-16,processing,718,29,2,Za'atar Spice Mix 250g,Food & Beverage,9.5,Shireen Khasawneh,shireen.khasawneh@email.com,Amman,2024-02-18,19.0
291,49,2024-12-17,completed,719,10,1,Leather Belt,Clothing,30.0,Firas Dmour,firas.dmour@email.com,Unknown,2024-03-18,30.0
291,49,2024-12-17,completed,720,16,1,Introduction to Algorithms,Books,85.0,Firas Dmour,firas.dmour@email.com,Unknown,2024-03-18,85.0
291,49,2024-12-17,completed,721,21,1,Yoga Mat,Sports,28.0,Firas Dmour,firas.dmour@email.com,Unknown,2024-03-18,28.0
292,51,2024-12-18,shipped,722,6,1,Cotton T-Shirt,Clothing,18.0,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,18.0
292,51,2024-12-18,shipped,723,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,15.0
293,54,2024-12-19,completed,724,1,2,Wireless Bluetooth Earbuds,Electronics,45.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,90.0
293,54,2024-12-19,completed,725,14,1,Kitchen Knife Set,Home & Garden,65.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,65.0
293,54,2024-12-19,completed,726,19,1,The Pragmatic Programmer,Books,48.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,48.0
294,56,2024-12-20,completed,727,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Siham Majdalawi,siham.majdalawi@email.com,Unknown,2024-05-12,32.0
294,56,2024-12-20,completed,728,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Siham Majdalawi,siham.majdalawi@email.com,Unknown,2024-05-12,24.0
296,61,2024-12-22,completed,732,7,1,Denim Jeans,Clothing,52.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,52.0
296,61,2024-12-22,completed,733,20,1,Clean Code,Books,42.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,42.0
297,63,2024-12-23,completed,734,4,1,Mechanical Keyboard,Electronics,89.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,89.0
297,63,2024-12-23,completed,735,17,1,Python Data Science Handbook,Books,55.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,55.0
297,63,2024-12-23,completed,736,24,2,Dumbbell Pair 5kg,Sports,35.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,70.0
298,65,2024-12-24,processing,737,2,1,USB-C Charging Cable,Electronics,8.5,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,8.5
298,65,2024-12-24,processing,738,25,1,Sports Water Bottle,Sports,14.0,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,14.0
299,67,2024-12-25,completed,739,5,1,Webcam HD 1080p,Electronics,55.0,Ragheb Al-Dabbas,ragheb.dabbas@email.com,Madaba,2024-08-10,55.0
299,67,2024-12-25,completed,740,11,1,Ceramic Plant Pot,Home & Garden,15.0,Ragheb Al-Dabbas,ragheb.dabbas@email.com,Madaba,2024-08-10,15.0
299,67,2024-12-25,completed,741,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Ragheb Al-Dabbas,ragheb.dabbas@email.com,Madaba,2024-08-10,32.0
300,69,2024-12-26,completed,742,8,2,Running Shoes,Clothing,78.0,Munther Bsoul,munther.bsoul@email.com,Unknown,2024-08-25,156.0
300,69,2024-12-26,completed,743,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Munther Bsoul,munther.bsoul@email.com,Unknown,2024-08-25,48.0
301,1,2025-01-02,completed,744,10,1,Leather Belt,Clothing,30.0,Ahmad Al-Masri,ahmad.masri@email.com,Amman,2023-01-15,30.0
301,1,2025-01-02,completed,745,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Ahmad Al-Masri,ahmad.masri@email.com,Amman,2023-01-15,18.0
301,1,2025-01-02,completed,746,30,2,Mansaf Spice Kit,Food & Beverage,15.0,Ahmad Al-Masri,ahmad.masri@email.com,Amman,2023-01-15,30.0
302,4,2025-01-03,shipped,747,6,1,Cotton T-Shirt,Clothing,18.0,Layla Abdallah,layla.abdallah@email.com,Amman,2023-02-10,18.0
302,4,2025-01-03,shipped,748,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Layla Abdallah,layla.abdallah@email.com,Amman,2023-02-10,22.0
303,7,2025-01-04,completed,749,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Yousef Haddad,yousef.haddad@email.com,Salt,2023-03-12,45.0
303,7,2025-01-04,completed,750,18,2,Designing Data-Intensive Apps,Books,62.0,Yousef Haddad,yousef.haddad@email.com,Salt,2023-03-12,124.0
303,7,2025-01-04,completed,751,23,1,Jump Rope,Sports,12.0,Yousef Haddad,yousef.haddad@email.com,Salt,2023-03-12,12.0
304,10,2025-01-05,completed,752,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Hana Suleiman,hana.suleiman@email.com,Irbid,2023-04-10,32.0
304,10,2025-01-05,completed,753,16,1,Introduction to Algorithms,Books,85.0,Hana Suleiman,hana.suleiman@email.com,Irbid,2023-04-10,85.0
306,16,2025-01-07,completed,757,7,2,Denim Jeans,Clothing,52.0,Mona Batayneh,mona.batayneh@email.com,Irbid,2023-06-01,104.0
306,16,2025-01-07,completed,758,14,1,Kitchen Knife Set,Home & Garden,65.0,Mona Batayneh,mona.batayneh@email.com,Irbid,2023-06-01,65.0
307,19,2025-01-08,processing,759,4,1,Mechanical Keyboard,Electronics,89.0,Ibrahim Jaradat,ibrahim.jaradat@email.com,Madaba,2023-06-25,89.0
307,19,2025-01-08,processing,760,19,1,The Pragmatic Programmer,Books,48.0,Ibrahim Jaradat,ibrahim.jaradat@email.com,Madaba,2023-06-25,48.0
307,19,2025-01-08,processing,761,25,2,Sports Water Bottle,Sports,14.0,Ibrahim Jaradat,ibrahim.jaradat@email.com,Madaba,2023-06-25,28.0
308,22,2025-01-09,completed,762,2,1,USB-C Charging Cable,Electronics,8.5,Yasmin Al-Sharif,yasmin.sharif@email.com,Amman,2023-07-20,8.5
308,22,2025-01-09,completed,763,12,1,LED Desk Lamp,Home & Garden,42.0,Yasmin Al-Sharif,yasmin.sharif@email.com,Amman,2023-07-20,42.0
309,25,2025-01-10,completed,764,5,1,Webcam HD 1080p,Electronics,55.0,Nidal Fraihat,nidal.fraihat@email.com,Aqaba,2023-08-14,55.0
309,25,2025-01-10,completed,765,22,1,Resistance Band Set,Sports,19.0,Nidal Fraihat,nidal.fraihat@email.com,Aqaba,2023-08-14,19.0
309,25,2025-01-10,completed,766,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Nidal Fraihat,nidal.fraihat@email.com,Aqaba,2023-08-14,24.0
310,28,2025-01-11,shipped,767,8,1,Running Shoes,Clothing,78.0,Jumana Tarawneh,jumana.tarawneh@email.com,Madaba,2023-09-10,78.0
310,28,2025-01-11,shipped,768,20,2,Clean Code,Books,42.0,Jumana Tarawneh,jumana.tarawneh@email.com,Madaba,2023-09-10,84.0
311,31,2025-01-12,completed,769,10,1,Leather Belt,Clothing,30.0,Ayman Daradkeh,ayman.daradkeh@email.com,Unknown,2023-10-03,30.0
311,31,2025-01-12,completed,770,17,1,Python Data Science Handbook,Books,55.0,Ayman Daradkeh,ayman.daradkeh@email.com,Unknown,2023-10-03,55.0
311,31,2025-01-12,completed,771,24,1,Dumbbell Pair 5kg,Sports,35.0,Ayman Daradkeh,ayman.daradkeh@email.com,Unknown,2023-10-03,35.0
312,34,2025-01-13,completed,772,6,1,Cotton T-Shirt,Clothing,18.0,Suha Masarweh,suha.masarweh@email.com,Aqaba,2023-10-28,18.0
312,34,2025-01-13,completed,773,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Suha Masarweh,suha.masarweh@email.com,Aqaba,2023-10-28,32.0
314,39,2025-01-15,completed,777,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Tamer Zu'bi,tamer.zubi@email.com,Amman,2023-12-10,32.0
314,39,2025-01-15,completed,778,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Tamer Zu'bi,tamer.zubi@email.com,Amman,2023-12-10,48.0
315,42,2025-01-16,completed,779,9,1,Wool Scarf,Clothing,25.0,Rula Shobaki,rula.shobaki@email.com,Amman,2024-01-14,25.0
315,42,2025-01-16,completed,780,23,2,Jump Rope,Sports,12.0,Rula Shobaki,rula.shobaki@email.com,Amman,2024-01-14,24.0
315,42,2025-01-16,completed,781,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Rula Shobaki,rula.shobaki@email.com,Amman,2024-01-14,18.0
316,45,2025-01-17,processing,782,7,1,Denim Jeans,Clothing,52.0,Wael Bani-Hani,wael.banihani@email.com,Salt,2024-02-10,52.0
316,45,2025-01-17,processing,783,18,1,Designing Data-Intensive Apps,Books,62.0,Wael Bani-Hani,wael.banihani@email.com,Salt,2024-02-10,62.0
317,47,2025-01-18,completed,784,4,1,Mechanical Keyboard,Electronics,89.0,Adnan Rousan,adnan.rousan@email.com,Irbid,2024-03-01,89.0
317,47,2025-01-18,completed,785,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Adnan Rousan,adnan.rousan@email.com,Irbid,2024-03-01,22.0
317,47,2025-01-18,completed,786,21,1,Yoga Mat,Sports,28.0,Adnan Rousan,adnan.rousan@email.com,Irbid,2024-03-01,28.0
318,50,2025-01-19,shipped,787,2,2,USB-C Charging Cable,Electronics,8.5,Eman Shdeifat,eman.shdeifat@email.com,Amman,2024-03-25,17.0
318,50,2025-01-19,shipped,788,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Eman Shdeifat,eman.shdeifat@email.com,Amman,2024-03-25,9.5
319,53,2025-01-20,completed,789,5,1,Webcam HD 1080p,Electronics,55.0,Hazem Maayta,hazem.maayta@email.com,Irbid,2024-04-18,55.0
319,53,2025-01-20,completed,790,16,1,Introduction to Algorithms,Books,85.0,Hazem Maayta,hazem.maayta@email.com,Irbid,2024-04-18,85.0
319,53,2025-01-20,completed,791,25,2,Sports Water Bottle,Sports,14.0,Hazem Maayta,hazem.maayta@email.com,Irbid,2024-04-18,28.0
320,55,2025-01-21,completed,792,8,1,Running Shoes,Clothing,78.0,Amjad Halasa,amjad.halasa@email.com,Amman,2024-05-03,78.0
320,55,2025-01-21,completed,793,14,1,Kitchen Knife Set,Home & Garden,65.0,Amjad Halasa,amjad.halasa@email.com,Amman,2024-05-03,65.0
322,60,2025-01-23,completed,798,12,1,LED Desk Lamp,Home & Garden,42.0,Tahani Toubasi,tahani.toubasi@email.com,Zarqa,2024-06-14,42.0
323,62,2025-01-24,completed,799,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,45.0
323,62,2025-01-24,completed,800,27,2,Jordanian Olive Oil 1L,Food & Beverage,24.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,48.0
323,62,2025-01-24,completed,801,20,1,Clean Code,Books,42.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,42.0
324,64,2025-01-25,processing,802,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Kholoud Bani-Ata,kholoud.baniata@email.com,Aqaba,2024-07-18,32.0
324,64,2025-01-25,processing,803,24,1,Dumbbell Pair 5kg,Sports,35.0,Kholoud Bani-Ata,kholoud.baniata@email.com,Aqaba,2024-07-18,35.0
325,66,2025-01-26,completed,804,9,2,Wool Scarf,Clothing,25.0,Ahlam Bataineh,ahlam.bataineh@email.com,Salt,2024-08-02,50.0
325,66,2025-01-26,completed,805,17,1,Python Data Science Handbook,Books,55.0,Ahlam Bataineh,ahlam.bataineh@email.com,Salt,2024-08-02,55.0
325,66,2025-01-26,completed,806,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Ahlam Bataineh,ahlam.bataineh@email.com,Salt,2024-08-02,32.0
326,70,2025-01-27,completed,807,7,1,Denim Jeans,Clothing,52.0,Haneen Khreisat,haneen.khreisat@email.com,Irbid,2024-09-02,52.0
326,70,2025-01-27,completed,808,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Haneen Khreisat,haneen.khreisat@email.com,Irbid,2024-09-02,15.0
327,3,2025-02-01,completed,809,4,1,Mechanical Keyboard,Electronics,89.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,89.0
